age,education,default,balance,housing,loan,day,campaign,pdays,previous,y,month_num,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,contact_cellular,contact_telephone,poutcome_failure,poutcome_other,poutcome_success
35,3,0,66,0,0,31,3,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35,2,0,0,0,0,31,9,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
30,3,0,3137,1,0,31,7,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
44,1,0,292,0,0,31,4,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31,2,0,4,1,0,31,24,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
42,2,0,0,0,0,31,36,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
33,2,0,0,1,1,31,29,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
39,2,0,2,1,1,31,29,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
35,3,0,1078,1,0,31,4,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
28,2,0,189,1,0,31,2,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,1,0,554,0,0,31,5,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44,1,0,0,0,0,31,38,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35,2,0,181,1,0,31,3,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
45,0,0,1077,1,0,31,2,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
37,2,0,48,0,0,31,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
59,0,0,1471,0,0,31,3,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
29,3,0,0,1,1,31,28,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
36,1,0,856,1,0,31,10,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
41,2,0,1293,0,0,31,15,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
54,3,0,368,0,0,31,4,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
35,2,0,280,1,1,31,50,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
46,2,0,499,1,0,31,10,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
61,2,0,410,0,1,31,4,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
34,2,0,699,1,1,31,10,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
37,2,0,298,1,0,31,6,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31,3,0,-547,1,1,31,10,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
28,1,0,-30,1,0,31,5,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,2,0,2383,1,0,31,6,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
38,2,0,902,1,0,31,13,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54,2,0,812,0,0,31,6,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
30,3,0,702,0,1,31,29,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
59,3,0,2194,1,0,31,9,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
50,2,0,2725,0,0,31,4,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
42,1,0,-466,0,1,31,15,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
57,3,0,0,1,0,31,16,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
32,1,0,-109,1,0,31,5,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
35,2,0,0,0,0,31,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
57,1,0,23,1,0,31,8,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
38,3,0,1515,1,0,31,5,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
41,2,0,0,1,0,31,10,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
53,1,0,-294,1,1,31,22,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
43,1,1,-39,1,0,31,23,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35,0,0,2298,0,0,31,4,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,2,0,372,1,0,31,8,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
49,1,0,371,1,0,31,44,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31,2,0,712,0,0,31,25,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
35,2,0,-12,0,0,31,4,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
60,2,0,935,0,0,31,17,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
54,1,0,235,0,1,31,5,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
42,2,0,1064,1,0,31,35,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
51,2,0,7,1,0,31,30,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
56,3,1,-736,0,0,31,8,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
47,2,0,737,0,1,31,3,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
47,2,0,3285,0,0,31,5,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
33,1,0,2064,1,0,31,15,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
35,2,0,377,0,1,31,13,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
39,2,0,315,1,0,31,13,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
54,3,0,1197,1,1,31,5,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
43,3,0,1076,0,0,31,23,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
45,1,0,1811,0,0,31,7,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,2,0,249,1,0,31,4,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
41,0,0,1402,0,0,31,14,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31,3,0,1186,0,1,31,16,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
42,2,0,649,1,0,31,4,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
44,2,0,12,1,1,31,3,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
54,0,0,24,0,0,31,10,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
36,3,0,1594,1,0,31,5,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
50,3,0,52,0,0,31,8,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
60,2,0,0,0,0,31,20,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
28,1,1,44,1,0,31,13,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
35,3,0,2340,0,0,31,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
32,2,0,-122,1,1,31,17,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
41,2,0,188,0,1,31,25,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
42,2,0,247,1,0,31,5,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
49,2,0,1060,0,1,31,6,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
26,1,0,36,0,1,31,32,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56,2,0,2796,0,0,31,3,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
53,1,0,0,0,0,31,3,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
56,1,0,2163,0,0,31,3,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
26,2,0,-14,0,0,31,31,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,2,0,-215,0,1,31,34,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
36,2,0,306,0,0,31,3,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
41,2,0,1281,0,0,31,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
33,3,0,-75,1,1,31,8,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
36,2,0,1550,0,0,31,3,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
58,2,0,-27,0,1,31,13,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
49,2,0,199,1,0,31,25,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
37,2,0,2066,1,1,31,5,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
56,3,0,-6,0,0,31,16,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
29,3,1,53,1,0,31,17,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
36,0,0,-742,1,1,31,3,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
42,0,0,-7,0,0,31,6,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
44,2,0,611,0,0,31,10,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
34,2,0,188,1,0,31,5,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26,2,0,-32,1,1,31,6,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,2,0,-42,1,1,31,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
54,2,0,991,0,0,31,6,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
48,2,0,0,0,0,31,11,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
47,2,0,-1091,1,1,31,4,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
50,2,0,1138,1,1,31,8,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
48,2,0,1811,1,0,31,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
38,2,0,47,1,1,31,11,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
57,0,0,411,0,1,31,29,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
28,2,0,144,1,1,31,22,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
37,2,0,102,1,0,31,3,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
26,3,0,2053,0,0,31,4,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,2,0,-328,0,1,31,27,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
50,2,0,297,1,0,31,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
51,2,0,1063,0,1,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
47,3,0,0,0,0,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
32,3,0,1570,0,0,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
36,3,0,3007,1,0,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
53,2,1,-63,0,1,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
45,2,0,1098,0,0,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
41,3,0,3348,0,0,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
41,3,0,1254,0,0,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
30,3,0,663,0,0,4,1,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35,3,0,303,0,0,4,1,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52,3,0,1415,0,0,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
36,3,0,0,0,1,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
40,3,0,1213,0,0,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
38,2,0,0,1,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
37,3,0,0,0,0,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
49,2,0,324,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
45,2,0,2433,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
53,2,0,769,0,0,4,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
50,0,0,1533,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
45,2,0,1950,0,0,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
42,2,0,0,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
51,3,0,1700,0,0,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
52,0,0,1571,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
50,2,0,1591,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
35,3,0,211,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
46,2,0,231,0,1,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
48,3,0,907,0,1,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
52,0,0,742,0,0,4,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
43,3,0,36,0,0,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
42,3,0,1619,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
48,2,0,2262,0,0,4,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
55,2,0,181,0,0,4,1,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
57,2,0,0,1,0,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
36,2,0,432,1,1,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
31,3,0,387,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
52,2,0,-397,0,1,4,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
42,3,0,255,0,0,4,2,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
45,0,0,0,0,0,4,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
56,1,0,136,0,0,4,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31,2,0,2305,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
35,2,0,-281,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
46,1,0,783,1,0,4,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
53,3,0,1313,0,0,4,2,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
49,2,0,3410,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
49,2,0,3348,0,0,4,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
46,1,0,1303,0,0,4,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
57,3,0,3,0,0,4,2,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
37,3,0,355,0,0,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
30,3,0,97,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
34,0,0,164,0,0,4,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
55,3,0,236,0,0,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
51,1,0,1543,0,0,4,2,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52,3,0,193,0,0,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
30,3,0,1673,0,0,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
46,0,0,0,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
45,2,0,1051,0,0,4,1,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
58,0,0,928,0,0,4,2,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
49,1,0,364,0,0,4,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
35,3,0,837,0,0,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30,3,0,835,1,0,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
48,2,0,1218,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
41,3,0,934,0,0,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
33,2,0,116,0,1,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
60,2,0,914,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
55,2,0,2437,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
38,3,0,691,1,1,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
57,2,0,166,0,0,4,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
57,2,0,999,0,0,4,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
47,1,0,0,1,0,4,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
45,1,0,2,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
46,1,0,809,0,0,4,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
37,1,0,2410,0,0,4,1,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
46,3,0,-48,0,0,4,4,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
50,2,0,32,0,0,4,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
47,3,0,1057,0,0,4,2,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
58,1,0,0,0,0,4,1,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
53,2,0,0,0,0,4,2,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
46,2,0,487,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
39,2,0,643,1,0,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
44,3,0,810,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
47,1,0,1452,1,1,4,2,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
58,2,0,796,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
51,3,0,2430,0,0,4,2,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
56,2,0,277,0,0,4,1,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
54,2,0,369,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
43,3,0,610,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
47,2,0,636,0,0,4,2,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
37,2,0,0,0,0,4,2,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
50,3,0,133,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
60,1,0,1670,0,0,4,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
53,3,0,1379,0,0,4,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
37,3,0,561,0,0,4,2,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
52,1,0,1054,0,0,4,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
54,2,0,537,0,0,4,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
47,2,0,1348,0,1,4,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
41,3,0,260,0,0,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
46,3,0,3009,0,0,4,2,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
50,2,0,0,0,0,4,4,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
49,2,0,949,0,0,4,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
47,0,0,194,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
45,0,0,2834,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
41,3,0,651,0,0,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
45,2,0,629,0,0,4,2,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
46,2,0,2533,0,0,4,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
50,3,0,724,0,0,4,3,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
32,2,0,12,1,1,4,2,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
46,2,0,-396,0,1,4,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52,3,0,809,0,0,4,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
47,2,0,1449,0,0,4,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
45,2,0,315,1,0,4,2,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
49,2,0,1122,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
40,2,0,4,1,1,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
31,3,0,859,1,1,4,3,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
47,2,0,600,0,1,4,2,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
46,1,0,2473,0,0,4,3,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
38,3,0,658,0,0,4,2,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
56,2,0,302,0,1,4,2,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
55,2,0,445,0,0,4,2,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
44,2,0,945,1,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
54,2,0,770,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
58,2,0,1686,0,0,4,2,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
